-2000	0.0512788
-1995	0.0514222
-1990	0.0515662
-1985	0.0517107
-1980	0.0518557
-1975	0.0520013
-1970	0.0521474
-1965	0.052294
-1960	0.0524411
-1955	0.0525889
-1950	0.0527371
-1945	0.0528859
-1940	0.0530352
-1935	0.0531851
-1930	0.0533356
-1925	0.0534866
-1920	0.0536381
-1915	0.0537902
-1910	0.0539429
-1905	0.0540962
-1900	0.05425
-1895	0.0544043
-1890	0.0545593
-1885	0.0547148
-1880	0.0548709
-1875	0.0550276
-1870	0.0551849
-1865	0.0553427
-1860	0.0555012
-1855	0.0556602
-1850	0.0558198
-1845	0.0559801
-1840	0.0561409
-1835	0.0563023
-1830	0.0564643
-1825	0.056627
-1820	0.0567902
-1815	0.0569541
-1810	0.0571186
-1805	0.0572837
-1800	0.0574494
-1795	0.0576157
-1790	0.0577827
-1785	0.0579503
-1780	0.0581185
-1775	0.0582874
-1770	0.0584569
-1765	0.058627
-1760	0.0587978
-1755	0.0589692
-1750	0.0591413
-1745	0.0593141
-1740	0.0594875
-1735	0.0596615
-1730	0.0598362
-1725	0.0600116
-1720	0.0601877
-1715	0.0603644
-1710	0.0605418
-1705	0.0607199
-1700	0.0608986
-1695	0.0610781
-1690	0.0612582
-1685	0.061439
-1680	0.0616205
-1675	0.0618028
-1670	0.0619857
-1665	0.0621693
-1660	0.0623536
-1655	0.0625386
-1650	0.0627244
-1645	0.0629108
-1640	0.063098
-1635	0.0632859
-1630	0.0634746
-1625	0.0636639
-1620	0.063854
-1615	0.0640449
-1610	0.0642364
-1605	0.0644288
-1600	0.0646218
-1595	0.0648156
-1590	0.0650102
-1585	0.0652055
-1580	0.0654016
-1575	0.0655985
-1570	0.0657961
-1565	0.0659945
-1560	0.0661937
-1555	0.0663936
-1550	0.0665944
-1545	0.0667959
-1540	0.0669982
-1535	0.0672013
-1530	0.0674053
-1525	0.06761
-1520	0.0678155
-1515	0.0680218
-1510	0.068229
-1505	0.0684369
-1500	0.0686457
-1495	0.0688553
-1490	0.0690657
-1485	0.069277
-1480	0.0694891
-1475	0.0697021
-1470	0.0699159
-1465	0.0701305
-1460	0.070346
-1455	0.0705624
-1450	0.0707796
-1445	0.0709977
-1440	0.0712166
-1435	0.0714365
-1430	0.0716572
-1425	0.0718788
-1420	0.0721012
-1415	0.0723246
-1410	0.0725489
-1405	0.072774
-1400	0.0730001
-1395	0.0732271
-1390	0.073455
-1385	0.0736838
-1380	0.0739135
-1375	0.0741442
-1370	0.0743757
-1365	0.0746083
-1360	0.0748417
-1355	0.0750761
-1350	0.0753115
-1345	0.0755478
-1340	0.0757851
-1335	0.0760233
-1330	0.0762625
-1325	0.0765027
-1320	0.0767438
-1315	0.0769859
-1310	0.0772291
-1305	0.0774732
-1300	0.0777183
-1295	0.0779644
-1290	0.0782115
-1285	0.0784596
-1280	0.0787088
-1275	0.0789589
-1270	0.0792101
